title,description,published date,url,publisher
New Mexico sues Meta after investigating young users’ exposure to dangerous content - Our Sunday Visitor,New Mexico sues Meta after investigating young users’ exposure to dangerous content  Our Sunday Visitor,2023-12-12,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3Lm9zdm5ld3MuY29tLzIwMjMvMTIvMTIvbmV3LW1leGljby1zdWVzLW1ldGEtYWZ0ZXItaW52ZXN0aWdhdGluZy15b3VuZy11c2Vycy1leHBvc3VyZS10by1kYW5nZXJvdXMtY29udGVudC_SAXpodHRwczovL3d3dy5vc3ZuZXdzLmNvbS8yMDIzLzEyLzEyL25ldy1tZXhpY28tc3Vlcy1tZXRhLWFmdGVyLWludmVzdGlnYXRpbmcteW91bmctdXNlcnMtZXhwb3N1cmUtdG8tZGFuZ2Vyb3VzLWNvbnRlbnQvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.osvnews.com', 'title': 'Our Sunday Visitor'}"
The Federal Trade Commission Must Investigate Meta and X for Complicity with Government Surveillance | ACLU - ACLU,The Federal Trade Commission Must Investigate Meta and X for Complicity with Government Surveillance | ACLU  ACLU,2023-12-12,https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5hY2x1Lm9yZy9uZXdzL3ByaXZhY3ktdGVjaG5vbG9neS90aGUtZmVkZXJhbC10cmFkZS1jb21taXNzaW9uLW11c3QtaW52ZXN0aWdhdGUtbWV0YS1hbmQteC1mb3ItY29tcGxpY2l0eS13aXRoLWdvdmVybm1lbnQtc3VydmVpbGxhbmNl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.aclu.org', 'title': 'ACLU'}"
Ray-Ban Meta Smart Glasses review: Don't make this mistake — or you'll render it useless - Mashable,Ray-Ban Meta Smart Glasses review: Don't make this mistake — or you'll render it useless  Mashable,2023-12-13,https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vbWFzaGFibGUuY29tL3Jldmlldy9yYXktYmFuLW1ldGEtc21hcnQtZ2xhc3Nlc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://mashable.com', 'title': 'Mashable'}"
Meta Quest 2 for $200 is my pick for best tech deal of the 2023 holiday season - ZDNet,Meta Quest 2 for $200 is my pick for best tech deal of the 2023 holiday season  ZDNet,2023-12-13,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL21ldGEtcXVlc3QtMi12ci1oZWFkc2V0LWJlc3QtaG9saWRheS1kZWFsL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
"Meta Remains A Dangerous Place For Children, Recent Lawsuits Claim - Forbes","Meta Remains A Dangerous Place For Children, Recent Lawsuits Claim  Forbes",2023-12-12,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvcGV0ZXJzdWNpdS8yMDIzLzEyLzEyL21ldGEtcmVtYWlucy1hLWRhbmdlcm91cy1wbGFjZS1mb3ItY2hpbGRyZW4tcmVjZW50LWxhd3N1aXRzLWNsYWltL9IBeWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvcGV0ZXJzdWNpdS8yMDIzLzEyLzEyL21ldGEtcmVtYWlucy1hLWRhbmdlcm91cy1wbGFjZS1mb3ItY2hpbGRyZW4tcmVjZW50LWxhd3N1aXRzLWNsYWltL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
Spanish Newspapers Fight Meta in Unfair Competition Case - Voice of America - VOA News,Spanish Newspapers Fight Meta in Unfair Competition Case  Voice of America - VOA News,2023-12-13,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2Evc3BhbmlzaC1uZXdzcGFwZXJzLWZpZ2h0LW1ldGEtaW4tdW5mYWlyLWNvbXBldGl0aW9uLWNhc2UtLzczOTY4NzQuaHRtbNIBYmh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2FtcC9zcGFuaXNoLW5ld3NwYXBlcnMtZmlnaHQtbWV0YS1pbi11bmZhaXItY29tcGV0aXRpb24tY2FzZS0vNzM5Njg3NC5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.voanews.com', 'title': 'Voice of America - VOA News'}"
"Google, Meta, Qualcomm team up to push for open digital ecosystems - Reuters","Google, Meta, Qualcomm team up to push for open digital ecosystems  Reuters",2023-12-13,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvZ29vZ2xlLW1ldGEtcXVhbGNvbW0tdGVhbS11cC1wdXNoLW9wZW4tZGlnaXRhbC1lY29zeXN0ZW1zLTIwMjMtMTItMTMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
"Meta may delete data from test accounts that found sexual material served to minors, New Mexico AG warns in filing - CNN","Meta may delete data from test accounts that found sexual material served to minors, New Mexico AG warns in filing  CNN",2023-12-12,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8xMi8xMi90ZWNoL21ldGEtbmV3LW1leGljby1hdHRvcm5leS1nZW5lcmFsLXRlc3QtYWNjb3VudHMtZXZpZGVuY2UvaW5kZXguaHRtbNIBX2h0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMTIvMTIvdGVjaC9tZXRhLW5ldy1tZXhpY28tYXR0b3JuZXktZ2VuZXJhbC10ZXN0LWFjY291bnRzLWV2aWRlbmNl?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
Demonstrators protest outside Meta's HQ in Menlo Park over handling of Palestinian content - NBC Bay Area,Demonstrators protest outside Meta's HQ in Menlo Park over handling of Palestinian content  NBC Bay Area,2023-12-12,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3Lm5iY2JheWFyZWEuY29tL25ld3MvbG9jYWwvZGVtb25zdHJhdG9ycy1wcm90ZXN0LW1ldHMtaHEtbWVubG8tcGFyay1wYWxlc3Rpbmlhbi1jb250ZW50LzMzOTY0MDQv0gFxaHR0cHM6Ly93d3cubmJjYmF5YXJlYS5jb20vbmV3cy9sb2NhbC9kZW1vbnN0cmF0b3JzLXByb3Rlc3QtbWV0cy1ocS1tZW5sby1wYXJrLXBhbGVzdGluaWFuLWNvbnRlbnQvMzM5NjQwNC8_YW1wPTE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcbayarea.com', 'title': 'NBC Bay Area'}"
Meta signs renewable energy deal in Arizona with Ørsted - DatacenterDynamics,Meta signs renewable energy deal in Arizona with Ørsted  DatacenterDynamics,2023-12-12,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmRhdGFjZW50ZXJkeW5hbWljcy5jb20vZW4vbmV3cy9tZXRhLXNpZ25zLXJlbmV3YWJsZS1lbmVyZ3ktZGVhbC1pbi1hcml6b25hLXdpdGgtb3JzdGVkL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.datacenterdynamics.com', 'title': 'DatacenterDynamics'}"
"Meta Burger Brings New Plant Meats by Umaro Foods, Fable, & Unreal Deli to Colorado - vegconomist - the vegan business magazine","Meta Burger Brings New Plant Meats by Umaro Foods, Fable, & Unreal Deli to Colorado  vegconomist - the vegan business magazine",2023-12-13,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vdmVnY29ub21pc3QuY29tL2dhc3Ryb25vbXktZm9vZC1zZXJ2aWNlL2Zhc3QtZm9vZC9tZXRhLWJ1cmdlci1icmluZ3MtbmV3LXBsYW50LW1lYXRzLXVtYXJvLWZhYmxlLXVucmVhbC1kZWxpLWNvbG9yYWRvL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vegconomist.com', 'title': 'vegconomist - the vegan business magazine'}"
Ray-Ban Meta Smart Glasses review: Don't make this mistake — or you'll render it useless - Mashable,Ray-Ban Meta Smart Glasses review: Don't make this mistake — or you'll render it useless  Mashable,2023-12-13,https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vbWFzaGFibGUuY29tL3Jldmlldy9yYXktYmFuLW1ldGEtc21hcnQtZ2xhc3Nlc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://mashable.com', 'title': 'Mashable'}"
Meta Quest 2 for $200 is my pick for best tech deal of the 2023 holiday season - ZDNet,Meta Quest 2 for $200 is my pick for best tech deal of the 2023 holiday season  ZDNet,2023-12-13,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL21ldGEtcXVlc3QtMi12ci1oZWFkc2V0LWJlc3QtaG9saWRheS1kZWFsL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
"Meta ad policy allowing 2020 election denial followed warning of political backlash, sources say - ABC News","Meta ad policy allowing 2020 election denial followed warning of political backlash, sources say  ABC News",2023-12-14,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vYWJjbmV3cy5nby5jb20vVVMvbWV0YS1hZC1wb2xpY3ktYWxsb3dpbmctMjAyMC1lbGVjdGlvbi1kZW5pYWwtd2FybmluZy9zdG9yeT9pZD0xMDU0Mzc5NzTSAWVodHRwczovL2FiY25ld3MuZ28uY29tL2FtcC9VUy9tZXRhLWFkLXBvbGljeS1hbGxvd2luZy0yMDIwLWVsZWN0aW9uLWRlbmlhbC13YXJuaW5nL3N0b3J5P2lkPTEwNTQzNzk3NA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://abcnews.go.com', 'title': 'ABC News'}"
"It Took a Year, but Meta Finally Lands a Tenant for a Chunk of Its East Bay Space - CoStar Group","It Took a Year, but Meta Finally Lands a Tenant for a Chunk of Its East Bay Space  CoStar Group",2023-12-14,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmNvc3Rhci5jb20vYXJ0aWNsZS85MzEyNDc1MDkvaXQtdG9vay1hLXllYXItYnV0LW1ldGEtZmluYWxseS1sYW5kcy1hLXRlbmFudC1mb3ItYS1jaHVuay1vZi1pdHMtZWFzdC1iYXktc3BhY2XSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.costar.com', 'title': 'CoStar Group'}"
"New details in state’s lawsuit against Meta allege concerted effort to target Vermont teens, avoid public scrutiny - VTDigger","New details in state’s lawsuit against Meta allege concerted effort to target Vermont teens, avoid public scrutiny  VTDigger",2023-12-14,https://news.google.com/rss/articles/CBMikQFodHRwczovL3Z0ZGlnZ2VyLm9yZy8yMDIzLzEyLzE0L25ldy1kZXRhaWxzLWluLXN0YXRlcy1sYXdzdWl0LWFnYWluc3QtbWV0YS1hbGxlZ2UtY29uY2VydGVkLWVmZm9ydC10by10YXJnZXQtdmVybW9udC10ZWVucy1hdm9pZC1wdWJsaWMtc2NydXRpbnkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vtdigger.org', 'title': 'VTDigger'}"
Spanish Newspapers Fight Meta in Unfair Competition Case - Voice of America - VOA News,Spanish Newspapers Fight Meta in Unfair Competition Case  Voice of America - VOA News,2023-12-13,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2Evc3BhbmlzaC1uZXdzcGFwZXJzLWZpZ2h0LW1ldGEtaW4tdW5mYWlyLWNvbXBldGl0aW9uLWNhc2UtLzczOTY4NzQuaHRtbNIBYmh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2FtcC9zcGFuaXNoLW5ld3NwYXBlcnMtZmlnaHQtbWV0YS1pbi11bmZhaXItY29tcGV0aXRpb24tY2FzZS0vNzM5Njg3NC5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.voanews.com', 'title': 'Voice of America - VOA News'}"
"Google, Meta, Qualcomm team up to push for open digital ecosystems - Reuters","Google, Meta, Qualcomm team up to push for open digital ecosystems  Reuters",2023-12-13,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvZ29vZ2xlLW1ldGEtcXVhbGNvbW0tdGVhbS11cC1wdXNoLW9wZW4tZGlnaXRhbC1lY29zeXN0ZW1zLTIwMjMtMTItMTMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
Meta Stock Tests Buy Zone As Threads Launches In Europe - Investor's Business Daily,Meta Stock Tests Buy Zone As Threads Launches In Europe  Investor's Business Daily,2023-12-14,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L21ldGEtc3RvY2stdGVzdHMtYnV5LXpvbmUtYXMtdGhyZWFkcy1sYXVuY2hlcy1pbi1ldXJvcGUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}"
Meta’s Threads is now available in the EU - CNN,Meta’s Threads is now available in the EU  CNN,2023-12-14,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8xMi8xNC90ZWNoL21ldGFzLXRocmVhZHMtZXUtbGF1bmNoL2luZGV4Lmh0bWzSAT9odHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDIzLzEyLzE0L3RlY2gvbWV0YXMtdGhyZWFkcy1ldS1sYXVuY2g?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
AG Yost’s Meta lawsuit: Company harmed young users’ mental health to boost profits - Ohio Attorney General,AG Yost’s Meta lawsuit: Company harmed young users’ mental health to boost profits  Ohio Attorney General,2023-12-14,https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5vaGlvYXR0b3JuZXlnZW5lcmFsLmdvdi9NZWRpYS9OZXdzbGV0dGVycy9Db25zdW1lci1BZHZvY2F0ZS9EZWNlbWJlci0yMDIzL0FHLVlvc3QlRTIlODAlOTlzLU1ldGEtbGF3c3VpdC1Db21wYW55LWhhcm1lZC15b3VuZy11c2VycyVFMiU4MCU5OdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ohioattorneygeneral.gov', 'title': 'Ohio Attorney General'}"
"Meta ad policy allowing 2020 election denial followed warning of political backlash, sources say - ABC News","Meta ad policy allowing 2020 election denial followed warning of political backlash, sources say  ABC News",2023-12-14,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vYWJjbmV3cy5nby5jb20vVVMvbWV0YS1hZC1wb2xpY3ktYWxsb3dpbmctMjAyMC1lbGVjdGlvbi1kZW5pYWwtd2FybmluZy9zdG9yeT9pZD0xMDU0Mzc5NzTSAWVodHRwczovL2FiY25ld3MuZ28uY29tL2FtcC9VUy9tZXRhLWFkLXBvbGljeS1hbGxvd2luZy0yMDIwLWVsZWN0aW9uLWRlbmlhbC13YXJuaW5nL3N0b3J5P2lkPTEwNTQzNzk3NA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://abcnews.go.com', 'title': 'ABC News'}"
"It Took a Year, but Meta Finally Lands a Tenant for a Chunk of Its East Bay Space - CoStar Group","It Took a Year, but Meta Finally Lands a Tenant for a Chunk of Its East Bay Space  CoStar Group",2023-12-14,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmNvc3Rhci5jb20vYXJ0aWNsZS85MzEyNDc1MDkvaXQtdG9vay1hLXllYXItYnV0LW1ldGEtZmluYWxseS1sYW5kcy1hLXRlbmFudC1mb3ItYS1jaHVuay1vZi1pdHMtZWFzdC1iYXktc3BhY2XSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.costar.com', 'title': 'CoStar Group'}"
Meta's AI-Powered Ray-Bans Portend Privacy Issues - Dark Reading,Meta's AI-Powered Ray-Bans Portend Privacy Issues  Dark Reading,2023-12-15,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmRhcmtyZWFkaW5nLmNvbS9jbG91ZC1zZWN1cml0eS9tZXRhcy1haS1yYXktYmFucy1wb3J0ZW5kLXByaXZhY3ktcHJvYmxlbXPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.darkreading.com', 'title': 'Dark Reading'}"
"New details in state’s lawsuit against Meta allege concerted effort to target Vermont teens, avoid public scrutiny - VTDigger","New details in state’s lawsuit against Meta allege concerted effort to target Vermont teens, avoid public scrutiny  VTDigger",2023-12-14,https://news.google.com/rss/articles/CBMikQFodHRwczovL3Z0ZGlnZ2VyLm9yZy8yMDIzLzEyLzE0L25ldy1kZXRhaWxzLWluLXN0YXRlcy1sYXdzdWl0LWFnYWluc3QtbWV0YS1hbGxlZ2UtY29uY2VydGVkLWVmZm9ydC10by10YXJnZXQtdmVybW9udC10ZWVucy1hdm9pZC1wdWJsaWMtc2NydXRpbnkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vtdigger.org', 'title': 'VTDigger'}"
Meta Stock Tests Buy Zone As Threads Launches In Europe - Investor's Business Daily,Meta Stock Tests Buy Zone As Threads Launches In Europe  Investor's Business Daily,2023-12-14,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L21ldGEtc3RvY2stdGVzdHMtYnV5LXpvbmUtYXMtdGhyZWFkcy1sYXVuY2hlcy1pbi1ldXJvcGUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}"
Meta and IBM Lead Formation of AI Alliance to Drive Open-Source Innovation - InfoQ.com,Meta and IBM Lead Formation of AI Alliance to Drive Open-Source Innovation  InfoQ.com,2023-12-15,https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vd3d3LmluZm9xLmNvbS9uZXdzLzIwMjMvMTIvYWktYWxsaWFuY2UtbWV0YS1pYm0v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.infoq.com', 'title': 'InfoQ.com'}"
Meta’s Threads is now available in the EU - CNN,Meta’s Threads is now available in the EU  CNN,2023-12-14,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8xMi8xNC90ZWNoL21ldGFzLXRocmVhZHMtZXUtbGF1bmNoL2luZGV4Lmh0bWzSAT9odHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDIzLzEyLzE0L3RlY2gvbWV0YXMtdGhyZWFkcy1ldS1sYXVuY2g?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
Meta Platforms Inc: Risks and Benefits of Limiting Political Advertising and Enhancing Content Moderation - As You Sow,Meta Platforms Inc: Risks and Benefits of Limiting Political Advertising and Enhancing Content Moderation  As You Sow,2023-12-15,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmFzeW91c293Lm9yZy9yZXNvbHV0aW9ucy8yMDIzLzEyLzE0LW1ldGEtbGltaXRpbmctcG9saXRpY2FsLWFkdmVydGlzaW5nLWVuaGFjaW5nLWNvbnRlbnQtbW9kZXJhdGlvbtIBemh0dHBzOi8vd3d3LmFzeW91c293Lm9yZy9yZXNvbHV0aW9ucy8yMDIzLzEyLzE0LW1ldGEtbGltaXRpbmctcG9saXRpY2FsLWFkdmVydGlzaW5nLWVuaGFjaW5nLWNvbnRlbnQtbW9kZXJhdGlvbj9mb3JtYXQ9YW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.asyousow.org', 'title': 'As You Sow'}"
AG Yost’s Meta lawsuit: Company harmed young users’ mental health to boost profits - Ohio Attorney General,AG Yost’s Meta lawsuit: Company harmed young users’ mental health to boost profits  Ohio Attorney General,2023-12-14,https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5vaGlvYXR0b3JuZXlnZW5lcmFsLmdvdi9NZWRpYS9OZXdzbGV0dGVycy9Db25zdW1lci1BZHZvY2F0ZS9EZWNlbWJlci0yMDIzL0FHLVlvc3QlRTIlODAlOTlzLU1ldGEtbGF3c3VpdC1Db21wYW55LWhhcm1lZC15b3VuZy11c2VycyVFMiU4MCU5OdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ohioattorneygeneral.gov', 'title': 'Ohio Attorney General'}"
Sen. Elizabeth Warren Questions Meta Over Palestinian Censorship - The Intercept,Sen. Elizabeth Warren Questions Meta Over Palestinian Censorship  The Intercept,2023-12-14,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vdGhlaW50ZXJjZXB0LmNvbS8yMDIzLzEyLzE0L21ldGEtaW5zdGFncmFtLXBhbGVzdGluZS1jZW5zb3JzaGlwL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://theintercept.com', 'title': 'The Intercept'}"
Living in the Future - Meta Store,Living in the Future  Meta Store,2023-12-18,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8xMi9tZXRhcy0yMDIzLXByb2dyZXNzLWluLWFpLWFuZC1taXhlZC1yZWFsaXR5L9IBUmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8xMi9tZXRhcy0yMDIzLXByb2dyZXNzLWluLWFpLWFuZC1taXhlZC1yZWFsaXR5L2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}"
"Hitachi develops Worksite-Augmenting Metaverse, a fusion of worksite data-collection technology and generative AI ... - Hitachi","Hitachi develops Worksite-Augmenting Metaverse, a fusion of worksite data-collection technology and generative AI ...  Hitachi",2023-12-18,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LmhpdGFjaGkuY29tL05ldy9jbmV3cy9tb250aC8yMDIzLzEyLzIzMTIxOC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.hitachi.com', 'title': 'Hitachi'}"
Differences between metaverse and web3 - Telefónica,Differences between metaverse and web3  Telefónica,2023-12-18,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnRlbGVmb25pY2EuY29tL2VuL2NvbW11bmljYXRpb24tcm9vbS9ibG9nL2RpZmZlcmVuY2VzLWJldHdlZW4tbWV0YXZlcnNlLWFuZC13ZWIzL9IBYWh0dHBzOi8vd3d3LnRlbGVmb25pY2EuY29tL2VuL2NvbW11bmljYXRpb24tcm9vbS9ibG9nL2RpZmZlcmVuY2VzLWJldHdlZW4tbWV0YXZlcnNlLWFuZC13ZWIzL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.telefonica.com', 'title': 'Telefónica'}"
Metaverse Infrastructure Could Benefit Manufacturing - EE Times,Metaverse Infrastructure Could Benefit Manufacturing  EE Times,2023-12-18,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmVldGltZXMuY29tL3RoZS1tZXRhdmVyc2UtaXMtY29tcGxleC1idXQtaXQtY2FuLWltcHJvdmUtbWFudWZhY3R1cmluZy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.eetimes.com', 'title': 'EE Times'}"
OpenUSD Could Enable a Real Metaverse - The New Stack,OpenUSD Could Enable a Real Metaverse  The New Stack,2023-12-18,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vdGhlbmV3c3RhY2suaW8vb3BlbnVzZC1jb3VsZC1lbmFibGUtYS1yZWFsLW1ldGF2ZXJzZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thenewstack.io', 'title': 'The New Stack'}"
Upland partners with AI studio Kaedim to accelerate metaverse asset production - crypto.news,Upland partners with AI studio Kaedim to accelerate metaverse asset production  crypto.news,2023-12-18,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vY3J5cHRvLm5ld3MvdXBsYW5kLXBhcnRuZXJzLXdpdGgtYWktc3R1ZGlvLWthZWRpbS10by1hY2NlbGVyYXRlLW1ldGF2ZXJzZS1hc3NldC1wcm9kdWN0aW9uL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://crypto.news', 'title': 'crypto.news'}"
"Improbable sells gaming venture for $97M, shares 2024 metaverse predictions - Cointelegraph","Improbable sells gaming venture for $97M, shares 2024 metaverse predictions  Cointelegraph",2023-12-18,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vY29pbnRlbGVncmFwaC5jb20vbmV3cy9pbXByb2JhYmxlLXNlbGxzLWdhbWluZy12ZW50dXJlLTk3LW0tbWV0YXZlcnNlLXByZWRpY3Rpb25zLTIwMjTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://cointelegraph.com', 'title': 'Cointelegraph'}"
SoftBank-backed metaverse firm Improbable sells a key gaming venture for $97 million - CNBC,SoftBank-backed metaverse firm Improbable sells a key gaming venture for $97 million  CNBC,2023-12-18,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMTIvMTgvbWV0YXZlcnNlLWZpcm0taW1wcm9iYWJsZS1zZWxscy1nYW1pbmctdW5pdC1mb3ItOTctbWlsbGlvbi5odG1s0gFjaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjMvMTIvMTgvbWV0YXZlcnNlLWZpcm0taW1wcm9iYWJsZS1zZWxscy1nYW1pbmctdW5pdC1mb3ItOTctbWlsbGlvbi5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
3 Metaverse Stocks to Build Your Virtual Empire in 2024 - Yahoo Finance,3 Metaverse Stocks to Build Your Virtual Empire in 2024  Yahoo Finance,2023-12-18,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy8zLW1ldGF2ZXJzZS1zdG9ja3MtYnVpbGQtdmlydHVhbC0wMjUzMjk2NTMuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
JPO Hosts the G7 Heads of IP Office Conversation in the Metaverse - meti.go.jp,JPO Hosts the G7 Heads of IP Office Conversation in the Metaverse  meti.go.jp,2023-12-18,https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3Lm1ldGkuZ28uanAvZW5nbGlzaC9wcmVzcy8yMDIzLzEyMThfMDAyLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.meti.go.jp', 'title': 'meti.go.jp'}"
Living in the Future - Meta Store,Living in the Future  Meta Store,2023-12-18,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8xMi9tZXRhcy0yMDIzLXByb2dyZXNzLWluLWFpLWFuZC1taXhlZC1yZWFsaXR5L9IBUmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8xMi9tZXRhcy0yMDIzLXByb2dyZXNzLWluLWFpLWFuZC1taXhlZC1yZWFsaXR5L2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}"
